Local time,,Date,Time,Open,High,Low,Close,Volume
06.01.2020 04:35:00.000 GMT+0100,06.01.2020 04:35:00,06.01.2020,4:35:00,290.947,290.947,290.947,290.947,0
06.01.2020 04:36:00.000 GMT+0100,06.01.2020 04:36:00,06.01.2020,4:36:00,290.947,290.947,290.947,290.947,0
06.01.2020 04:37:00.000 GMT+0100,06.01.2020 04:37:00,06.01.2020,4:37:00,290.947,290.947,290.947,290.947,0
06.01.2020 04:38:00.000 GMT+0100,06.01.2020 04:38:00,06.01.2020,4:38:00,290.947,290.947,290.947,290.947,0
06.01.2020 04:39:00.000 GMT+0100,06.01.2020 04:39:00,06.01.2020,4:39:00,290.947,290.947,290.947,290.947,0
06.01.2020 04:40:00.000 GMT+0100,06.01.2020 04:40:00,06.01.2020,4:40:00,290.947,290.947,290.947,290.947,0
06.01.2020 04:41:00.000 GMT+0100,06.01.2020 04:41:00,06.01.2020,4:41:00,290.947,290.947,290.947,290.947,0
06.01.2020 04:42:00.000 GMT+0100,06.01.2020 04:42:00,06.01.2020,4:42:00,290.947,290.947,290.947,290.947,0
06.01.2020 04:43:00.000 GMT+0100,06.01.2020 04:43:00,06.01.2020,4:43:00,290.947,290.947,290.947,290.947,0
06.01.2020 04:44:00.000 GMT+0100,06.01.2020 04:44:00,06.01.2020,4:44:00,290.947,290.947,290.947,290.947,0
06.01.2020 04:45:00.000 GMT+0100,06.01.2020 04:45:00,06.01.2020,4:45:00,290.947,290.947,290.947,290.947,0
06.01.2020 04:46:00.000 GMT+0100,06.01.2020 04:46:00,06.01.2020,4:46:00,290.947,290.947,290.947,290.947,0
06.01.2020 04:47:00.000 GMT+0100,06.01.2020 04:47:00,06.01.2020,4:47:00,290.947,290.947,290.947,290.947,0
06.01.2020 04:48:00.000 GMT+0100,06.01.2020 04:48:00,06.01.2020,4:48:00,290.947,290.947,290.947,290.947,0
06.01.2020 04:49:00.000 GMT+0100,06.01.2020 04:49:00,06.01.2020,4:49:00,290.947,290.947,290.947,290.947,0
06.01.2020 04:50:00.000 GMT+0100,06.01.2020 04:50:00,06.01.2020,4:50:00,290.947,290.947,290.947,290.947,0
06.01.2020 04:51:00.000 GMT+0100,06.01.2020 04:51:00,06.01.2020,4:51:00,290.947,290.947,290.947,290.947,0
06.01.2020 04:52:00.000 GMT+0100,06.01.2020 04:52:00,06.01.2020,4:52:00,290.947,290.947,290.947,290.947,0
06.01.2020 04:53:00.000 GMT+0100,06.01.2020 04:53:00,06.01.2020,4:53:00,290.947,290.947,290.947,290.947,0
06.01.2020 04:54:00.000 GMT+0100,06.01.2020 04:54:00,06.01.2020,4:54:00,290.947,290.947,290.947,290.947,0
06.01.2020 04:55:00.000 GMT+0100,06.01.2020 04:55:00,06.01.2020,4:55:00,290.947,290.947,290.947,290.947,0
06.01.2020 04:56:00.000 GMT+0100,06.01.2020 04:56:00,06.01.2020,4:56:00,290.947,290.947,290.947,290.947,0
06.01.2020 04:57:00.000 GMT+0100,06.01.2020 04:57:00,06.01.2020,4:57:00,290.947,290.947,290.947,290.947,0
06.01.2020 04:58:00.000 GMT+0100,06.01.2020 04:58:00,06.01.2020,4:58:00,290.947,290.947,290.947,290.947,0
06.01.2020 04:59:00.000 GMT+0100,06.01.2020 04:59:00,06.01.2020,4:59:00,290.947,290.947,290.947,290.947,0
06.01.2020 05:00:00.000 GMT+0100,06.01.2020 05:00:00,06.01.2020,5:00:00,290.947,290.947,290.947,290.947,0
06.01.2020 05:01:00.000 GMT+0100,06.01.2020 05:01:00,06.01.2020,5:01:00,290.947,290.947,290.947,290.947,0
06.01.2020 05:02:00.000 GMT+0100,06.01.2020 05:02:00,06.01.2020,5:02:00,290.947,290.947,290.947,290.947,0
06.01.2020 05:03:00.000 GMT+0100,06.01.2020 05:03:00,06.01.2020,5:03:00,290.947,290.947,290.947,290.947,0
06.01.2020 05:04:00.000 GMT+0100,06.01.2020 05:04:00,06.01.2020,5:04:00,290.947,290.947,290.947,290.947,0
06.01.2020 05:05:00.000 GMT+0100,06.01.2020 05:05:00,06.01.2020,5:05:00,290.947,290.947,290.947,290.947,0
06.01.2020 05:06:00.000 GMT+0100,06.01.2020 05:06:00,06.01.2020,5:06:00,290.947,290.947,290.947,290.947,0
06.01.2020 05:07:00.000 GMT+0100,06.01.2020 05:07:00,06.01.2020,5:07:00,290.947,290.947,290.947,290.947,0
06.01.2020 05:08:00.000 GMT+0100,06.01.2020 05:08:00,06.01.2020,5:08:00,290.947,290.947,290.947,290.947,0
06.01.2020 05:09:00.000 GMT+0100,06.01.2020 05:09:00,06.01.2020,5:09:00,290.947,290.947,290.947,290.947,0
06.01.2020 05:10:00.000 GMT+0100,06.01.2020 05:10:00,06.01.2020,5:10:00,290.947,290.947,290.947,290.947,0
06.01.2020 05:11:00.000 GMT+0100,06.01.2020 05:11:00,06.01.2020,5:11:00,290.947,290.947,290.947,290.947,0
06.01.2020 05:12:00.000 GMT+0100,06.01.2020 05:12:00,06.01.2020,5:12:00,290.947,290.947,290.947,290.947,0
06.01.2020 05:13:00.000 GMT+0100,06.01.2020 05:13:00,06.01.2020,5:13:00,290.947,290.947,290.947,290.947,0
06.01.2020 05:14:00.000 GMT+0100,06.01.2020 05:14:00,06.01.2020,5:14:00,290.947,290.947,290.947,290.947,0
06.01.2020 05:15:00.000 GMT+0100,06.01.2020 05:15:00,06.01.2020,5:15:00,290.947,290.947,290.947,290.947,0
06.01.2020 05:16:00.000 GMT+0100,06.01.2020 05:16:00,06.01.2020,5:16:00,290.947,290.947,290.947,290.947,0
06.01.2020 05:17:00.000 GMT+0100,06.01.2020 05:17:00,06.01.2020,5:17:00,290.947,290.947,290.947,290.947,0
06.01.2020 05:18:00.000 GMT+0100,06.01.2020 05:18:00,06.01.2020,5:18:00,290.947,290.947,290.947,290.947,0
06.01.2020 05:19:00.000 GMT+0100,06.01.2020 05:19:00,06.01.2020,5:19:00,290.947,290.947,290.947,290.947,0
06.01.2020 05:20:00.000 GMT+0100,06.01.2020 05:20:00,06.01.2020,5:20:00,290.947,290.947,290.947,290.947,0
06.01.2020 05:21:00.000 GMT+0100,06.01.2020 05:21:00,06.01.2020,5:21:00,290.947,290.947,290.947,290.947,0
06.01.2020 05:22:00.000 GMT+0100,06.01.2020 05:22:00,06.01.2020,5:22:00,290.947,290.947,290.947,290.947,0
06.01.2020 05:23:00.000 GMT+0100,06.01.2020 05:23:00,06.01.2020,5:23:00,290.947,290.947,290.947,290.947,0
06.01.2020 05:24:00.000 GMT+0100,06.01.2020 05:24:00,06.01.2020,5:24:00,290.947,290.947,290.947,290.947,0
06.01.2020 05:25:00.000 GMT+0100,06.01.2020 05:25:00,06.01.2020,5:25:00,290.947,290.947,290.947,290.947,0
06.01.2020 05:26:00.000 GMT+0100,06.01.2020 05:26:00,06.01.2020,5:26:00,290.947,290.947,290.947,290.947,0
06.01.2020 05:27:00.000 GMT+0100,06.01.2020 05:27:00,06.01.2020,5:27:00,290.947,290.947,290.947,290.947,0
06.01.2020 05:28:00.000 GMT+0100,06.01.2020 05:28:00,06.01.2020,5:28:00,290.947,290.947,290.947,290.947,0
06.01.2020 05:29:00.000 GMT+0100,06.01.2020 05:29:00,06.01.2020,5:29:00,290.947,290.947,290.947,290.947,0
06.01.2020 05:30:00.000 GMT+0100,06.01.2020 05:30:00,06.01.2020,5:30:00,290.947,290.947,290.947,290.947,0
06.01.2020 05:31:00.000 GMT+0100,06.01.2020 05:31:00,06.01.2020,5:31:00,290.947,290.947,290.947,290.947,0
06.01.2020 05:32:00.000 GMT+0100,06.01.2020 05:32:00,06.01.2020,5:32:00,290.947,290.947,290.947,290.947,0
06.01.2020 05:33:00.000 GMT+0100,06.01.2020 05:33:00,06.01.2020,5:33:00,290.947,290.947,290.947,290.947,0
06.01.2020 05:34:00.000 GMT+0100,06.01.2020 05:34:00,06.01.2020,5:34:00,290.947,290.947,290.947,290.947,0
06.01.2020 05:35:00.000 GMT+0100,06.01.2020 05:35:00,06.01.2020,5:35:00,290.947,290.947,290.947,290.947,0
06.01.2020 05:36:00.000 GMT+0100,06.01.2020 05:36:00,06.01.2020,5:36:00,290.947,290.947,290.947,290.947,0
06.01.2020 05:37:00.000 GMT+0100,06.01.2020 05:37:00,06.01.2020,5:37:00,290.947,290.947,290.947,290.947,0
06.01.2020 05:38:00.000 GMT+0100,06.01.2020 05:38:00,06.01.2020,5:38:00,290.947,290.947,290.947,290.947,0
06.01.2020 05:39:00.000 GMT+0100,06.01.2020 05:39:00,06.01.2020,5:39:00,290.947,290.947,290.947,290.947,0
06.01.2020 05:40:00.000 GMT+0100,06.01.2020 05:40:00,06.01.2020,5:40:00,290.947,290.947,290.947,290.947,0
06.01.2020 05:41:00.000 GMT+0100,06.01.2020 05:41:00,06.01.2020,5:41:00,290.947,290.947,290.947,290.947,0
06.01.2020 05:42:00.000 GMT+0100,06.01.2020 05:42:00,06.01.2020,5:42:00,290.947,290.947,290.947,290.947,0
06.01.2020 05:43:00.000 GMT+0100,06.01.2020 05:43:00,06.01.2020,5:43:00,290.947,290.947,290.947,290.947,0
06.01.2020 05:44:00.000 GMT+0100,06.01.2020 05:44:00,06.01.2020,5:44:00,290.947,290.947,290.947,290.947,0
06.01.2020 05:45:00.000 GMT+0100,06.01.2020 05:45:00,06.01.2020,5:45:00,290.947,290.947,290.947,290.947,0
06.01.2020 05:46:00.000 GMT+0100,06.01.2020 05:46:00,06.01.2020,5:46:00,290.947,290.947,290.947,290.947,0
06.01.2020 05:47:00.000 GMT+0100,06.01.2020 05:47:00,06.01.2020,5:47:00,290.947,290.947,290.947,290.947,0
06.01.2020 05:48:00.000 GMT+0100,06.01.2020 05:48:00,06.01.2020,5:48:00,290.947,290.947,290.947,290.947,0
06.01.2020 05:49:00.000 GMT+0100,06.01.2020 05:49:00,06.01.2020,5:49:00,290.947,290.947,290.947,290.947,0
06.01.2020 05:50:00.000 GMT+0100,06.01.2020 05:50:00,06.01.2020,5:50:00,290.947,290.947,290.947,290.947,0
06.01.2020 05:51:00.000 GMT+0100,06.01.2020 05:51:00,06.01.2020,5:51:00,290.947,290.947,290.947,290.947,0
06.01.2020 05:52:00.000 GMT+0100,06.01.2020 05:52:00,06.01.2020,5:52:00,290.947,290.947,290.947,290.947,0
06.01.2020 05:53:00.000 GMT+0100,06.01.2020 05:53:00,06.01.2020,5:53:00,290.947,290.947,290.947,290.947,0
06.01.2020 05:54:00.000 GMT+0100,06.01.2020 05:54:00,06.01.2020,5:54:00,290.947,290.947,290.947,290.947,0
06.01.2020 05:55:00.000 GMT+0100,06.01.2020 05:55:00,06.01.2020,5:55:00,290.947,290.947,290.947,290.947,0
06.01.2020 05:56:00.000 GMT+0100,06.01.2020 05:56:00,06.01.2020,5:56:00,290.947,290.947,290.947,290.947,0
06.01.2020 05:57:00.000 GMT+0100,06.01.2020 05:57:00,06.01.2020,5:57:00,290.947,290.947,290.947,290.947,0
06.01.2020 05:58:00.000 GMT+0100,06.01.2020 05:58:00,06.01.2020,5:58:00,290.947,290.947,290.947,290.947,0
06.01.2020 05:59:00.000 GMT+0100,06.01.2020 05:59:00,06.01.2020,5:59:00,290.947,290.947,290.947,290.947,0
06.01.2020 06:00:00.000 GMT+0100,06.01.2020 06:00:00,06.01.2020,6:00:00,290.947,290.947,290.947,290.947,0
06.01.2020 06:01:00.000 GMT+0100,06.01.2020 06:01:00,06.01.2020,6:01:00,290.947,290.947,290.947,290.947,0
06.01.2020 06:02:00.000 GMT+0100,06.01.2020 06:02:00,06.01.2020,6:02:00,290.947,290.947,290.947,290.947,0
06.01.2020 06:03:00.000 GMT+0100,06.01.2020 06:03:00,06.01.2020,6:03:00,290.947,290.947,290.947,290.947,0
06.01.2020 06:04:00.000 GMT+0100,06.01.2020 06:04:00,06.01.2020,6:04:00,290.947,290.947,290.947,290.947,0
06.01.2020 06:05:00.000 GMT+0100,06.01.2020 06:05:00,06.01.2020,6:05:00,290.947,290.947,290.947,290.947,0
06.01.2020 06:06:00.000 GMT+0100,06.01.2020 06:06:00,06.01.2020,6:06:00,290.947,290.947,290.947,290.947,0
06.01.2020 06:07:00.000 GMT+0100,06.01.2020 06:07:00,06.01.2020,6:07:00,290.947,290.947,290.947,290.947,0
06.01.2020 06:08:00.000 GMT+0100,06.01.2020 06:08:00,06.01.2020,6:08:00,290.947,290.947,290.947,290.947,0
06.01.2020 06:09:00.000 GMT+0100,06.01.2020 06:09:00,06.01.2020,6:09:00,290.947,290.947,290.947,290.947,0
06.01.2020 06:10:00.000 GMT+0100,06.01.2020 06:10:00,06.01.2020,6:10:00,290.947,290.947,290.947,290.947,0
06.01.2020 06:11:00.000 GMT+0100,06.01.2020 06:11:00,06.01.2020,6:11:00,290.947,290.947,290.947,290.947,0
06.01.2020 06:12:00.000 GMT+0100,06.01.2020 06:12:00,06.01.2020,6:12:00,290.947,290.947,290.947,290.947,0
06.01.2020 06:13:00.000 GMT+0100,06.01.2020 06:13:00,06.01.2020,6:13:00,290.947,290.947,290.947,290.947,0
06.01.2020 06:14:00.000 GMT+0100,06.01.2020 06:14:00,06.01.2020,6:14:00,290.947,290.947,290.947,290.947,0
06.01.2020 06:15:00.000 GMT+0100,06.01.2020 06:15:00,06.01.2020,6:15:00,290.947,290.947,290.947,290.947,0
06.01.2020 06:16:00.000 GMT+0100,06.01.2020 06:16:00,06.01.2020,6:16:00,290.947,290.947,290.947,290.947,0
06.01.2020 06:17:00.000 GMT+0100,06.01.2020 06:17:00,06.01.2020,6:17:00,290.947,290.947,290.947,290.947,0
06.01.2020 06:18:00.000 GMT+0100,06.01.2020 06:18:00,06.01.2020,6:18:00,290.947,290.947,290.947,290.947,0
06.01.2020 06:19:00.000 GMT+0100,06.01.2020 06:19:00,06.01.2020,6:19:00,290.947,290.947,290.947,290.947,0
06.01.2020 06:20:00.000 GMT+0100,06.01.2020 06:20:00,06.01.2020,6:20:00,290.947,290.947,290.947,290.947,0
06.01.2020 06:21:00.000 GMT+0100,06.01.2020 06:21:00,06.01.2020,6:21:00,290.947,290.947,290.947,290.947,0
06.01.2020 06:22:00.000 GMT+0100,06.01.2020 06:22:00,06.01.2020,6:22:00,290.947,290.947,290.947,290.947,0
06.01.2020 06:23:00.000 GMT+0100,06.01.2020 06:23:00,06.01.2020,6:23:00,290.947,290.947,290.947,290.947,0
06.01.2020 06:24:00.000 GMT+0100,06.01.2020 06:24:00,06.01.2020,6:24:00,290.947,290.947,290.947,290.947,0
06.01.2020 06:25:00.000 GMT+0100,06.01.2020 06:25:00,06.01.2020,6:25:00,290.947,290.947,290.947,290.947,0
06.01.2020 06:26:00.000 GMT+0100,06.01.2020 06:26:00,06.01.2020,6:26:00,290.947,290.947,290.947,290.947,0
06.01.2020 06:27:00.000 GMT+0100,06.01.2020 06:27:00,06.01.2020,6:27:00,290.947,290.947,290.947,290.947,0
06.01.2020 06:28:00.000 GMT+0100,06.01.2020 06:28:00,06.01.2020,6:28:00,290.947,290.947,290.947,290.947,0
06.01.2020 06:29:00.000 GMT+0100,06.01.2020 06:29:00,06.01.2020,6:29:00,290.947,290.947,290.947,290.947,0
06.01.2020 06:30:00.000 GMT+0100,06.01.2020 06:30:00,06.01.2020,6:30:00,290.947,290.947,290.947,290.947,0
06.01.2020 06:31:00.000 GMT+0100,06.01.2020 06:31:00,06.01.2020,6:31:00,290.947,290.947,290.947,290.947,0
06.01.2020 06:32:00.000 GMT+0100,06.01.2020 06:32:00,06.01.2020,6:32:00,290.947,290.947,290.947,290.947,0
06.01.2020 06:33:00.000 GMT+0100,06.01.2020 06:33:00,06.01.2020,6:33:00,290.947,290.947,290.947,290.947,0
06.01.2020 06:34:00.000 GMT+0100,06.01.2020 06:34:00,06.01.2020,6:34:00,290.947,290.947,290.947,290.947,0
06.01.2020 06:35:00.000 GMT+0100,06.01.2020 06:35:00,06.01.2020,6:35:00,290.947,290.947,290.947,290.947,0
06.01.2020 06:36:00.000 GMT+0100,06.01.2020 06:36:00,06.01.2020,6:36:00,290.947,290.947,290.947,290.947,0
06.01.2020 06:37:00.000 GMT+0100,06.01.2020 06:37:00,06.01.2020,6:37:00,290.947,290.947,290.947,290.947,0
06.01.2020 06:38:00.000 GMT+0100,06.01.2020 06:38:00,06.01.2020,6:38:00,290.947,290.947,290.947,290.947,0
06.01.2020 06:39:00.000 GMT+0100,06.01.2020 06:39:00,06.01.2020,6:39:00,290.947,290.947,290.947,290.947,0
06.01.2020 06:40:00.000 GMT+0100,06.01.2020 06:40:00,06.01.2020,6:40:00,290.947,290.947,290.947,290.947,0
06.01.2020 06:41:00.000 GMT+0100,06.01.2020 06:41:00,06.01.2020,6:41:00,290.947,290.947,290.947,290.947,0
06.01.2020 06:42:00.000 GMT+0100,06.01.2020 06:42:00,06.01.2020,6:42:00,290.947,290.947,290.947,290.947,0
06.01.2020 06:43:00.000 GMT+0100,06.01.2020 06:43:00,06.01.2020,6:43:00,290.947,290.947,290.947,290.947,0
06.01.2020 06:44:00.000 GMT+0100,06.01.2020 06:44:00,06.01.2020,6:44:00,290.947,290.947,290.947,290.947,0
06.01.2020 06:45:00.000 GMT+0100,06.01.2020 06:45:00,06.01.2020,6:45:00,290.947,290.947,290.947,290.947,0
06.01.2020 06:46:00.000 GMT+0100,06.01.2020 06:46:00,06.01.2020,6:46:00,290.947,290.947,290.947,290.947,0
06.01.2020 06:47:00.000 GMT+0100,06.01.2020 06:47:00,06.01.2020,6:47:00,290.947,290.947,290.947,290.947,0
06.01.2020 06:48:00.000 GMT+0100,06.01.2020 06:48:00,06.01.2020,6:48:00,290.947,290.947,290.947,290.947,0
06.01.2020 06:49:00.000 GMT+0100,06.01.2020 06:49:00,06.01.2020,6:49:00,290.947,290.947,290.947,290.947,0
06.01.2020 06:50:00.000 GMT+0100,06.01.2020 06:50:00,06.01.2020,6:50:00,290.947,290.947,290.947,290.947,0
06.01.2020 06:51:00.000 GMT+0100,06.01.2020 06:51:00,06.01.2020,6:51:00,290.947,290.947,290.947,290.947,0
06.01.2020 06:52:00.000 GMT+0100,06.01.2020 06:52:00,06.01.2020,6:52:00,290.947,290.947,290.947,290.947,0
06.01.2020 06:53:00.000 GMT+0100,06.01.2020 06:53:00,06.01.2020,6:53:00,290.947,290.947,290.947,290.947,0
06.01.2020 06:54:00.000 GMT+0100,06.01.2020 06:54:00,06.01.2020,6:54:00,290.947,290.947,290.947,290.947,0
06.01.2020 06:55:00.000 GMT+0100,06.01.2020 06:55:00,06.01.2020,6:55:00,290.947,290.947,290.947,290.947,0
06.01.2020 06:56:00.000 GMT+0100,06.01.2020 06:56:00,06.01.2020,6:56:00,290.947,290.947,290.947,290.947,0
06.01.2020 06:57:00.000 GMT+0100,06.01.2020 06:57:00,06.01.2020,6:57:00,290.947,290.947,290.947,290.947,0
06.01.2020 06:58:00.000 GMT+0100,06.01.2020 06:58:00,06.01.2020,6:58:00,290.947,290.947,290.947,290.947,0
06.01.2020 06:59:00.000 GMT+0100,06.01.2020 06:59:00,06.01.2020,6:59:00,290.947,290.947,290.947,290.947,0
06.01.2020 07:00:00.000 GMT+0100,06.01.2020 07:00:00,06.01.2020,7:00:00,290.947,290.947,290.947,290.947,0
06.01.2020 07:01:00.000 GMT+0100,06.01.2020 07:01:00,06.01.2020,7:01:00,290.947,290.947,290.947,290.947,0
06.01.2020 07:02:00.000 GMT+0100,06.01.2020 07:02:00,06.01.2020,7:02:00,290.947,290.947,290.947,290.947,0
06.01.2020 07:03:00.000 GMT+0100,06.01.2020 07:03:00,06.01.2020,7:03:00,290.947,290.947,290.947,290.947,0
06.01.2020 07:04:00.000 GMT+0100,06.01.2020 07:04:00,06.01.2020,7:04:00,290.947,290.947,290.947,290.947,0
06.01.2020 07:05:00.000 GMT+0100,06.01.2020 07:05:00,06.01.2020,7:05:00,290.947,290.947,290.947,290.947,0
06.01.2020 07:06:00.000 GMT+0100,06.01.2020 07:06:00,06.01.2020,7:06:00,290.947,290.947,290.947,290.947,0
06.01.2020 07:07:00.000 GMT+0100,06.01.2020 07:07:00,06.01.2020,7:07:00,290.947,290.947,290.947,290.947,0
06.01.2020 07:08:00.000 GMT+0100,06.01.2020 07:08:00,06.01.2020,7:08:00,290.947,290.947,290.947,290.947,0
06.01.2020 07:09:00.000 GMT+0100,06.01.2020 07:09:00,06.01.2020,7:09:00,290.947,290.947,290.947,290.947,0
06.01.2020 07:10:00.000 GMT+0100,06.01.2020 07:10:00,06.01.2020,7:10:00,290.947,290.947,290.947,290.947,0
06.01.2020 07:11:00.000 GMT+0100,06.01.2020 07:11:00,06.01.2020,7:11:00,290.947,290.947,290.947,290.947,0
06.01.2020 07:12:00.000 GMT+0100,06.01.2020 07:12:00,06.01.2020,7:12:00,290.947,290.947,290.947,290.947,0
06.01.2020 07:13:00.000 GMT+0100,06.01.2020 07:13:00,06.01.2020,7:13:00,290.947,290.947,290.947,290.947,0
06.01.2020 07:14:00.000 GMT+0100,06.01.2020 07:14:00,06.01.2020,7:14:00,290.947,290.947,290.947,290.947,0
06.01.2020 07:15:00.000 GMT+0100,06.01.2020 07:15:00,06.01.2020,7:15:00,290.947,290.947,290.947,290.947,0
06.01.2020 07:16:00.000 GMT+0100,06.01.2020 07:16:00,06.01.2020,7:16:00,290.947,290.947,290.947,290.947,0
06.01.2020 07:17:00.000 GMT+0100,06.01.2020 07:17:00,06.01.2020,7:17:00,290.947,290.947,290.947,290.947,0
06.01.2020 07:18:00.000 GMT+0100,06.01.2020 07:18:00,06.01.2020,7:18:00,290.947,290.947,290.947,290.947,0
06.01.2020 07:19:00.000 GMT+0100,06.01.2020 07:19:00,06.01.2020,7:19:00,290.947,290.947,290.947,290.947,0
06.01.2020 07:20:00.000 GMT+0100,06.01.2020 07:20:00,06.01.2020,7:20:00,290.947,290.947,290.947,290.947,0
06.01.2020 07:21:00.000 GMT+0100,06.01.2020 07:21:00,06.01.2020,7:21:00,290.947,290.947,290.947,290.947,0
06.01.2020 07:22:00.000 GMT+0100,06.01.2020 07:22:00,06.01.2020,7:22:00,290.947,290.947,290.947,290.947,0
06.01.2020 07:23:00.000 GMT+0100,06.01.2020 07:23:00,06.01.2020,7:23:00,290.947,290.947,290.947,290.947,0
06.01.2020 07:24:00.000 GMT+0100,06.01.2020 07:24:00,06.01.2020,7:24:00,290.947,290.947,290.947,290.947,0
06.01.2020 07:25:00.000 GMT+0100,06.01.2020 07:25:00,06.01.2020,7:25:00,290.947,290.947,290.947,290.947,0
06.01.2020 07:26:00.000 GMT+0100,06.01.2020 07:26:00,06.01.2020,7:26:00,290.947,290.947,290.947,290.947,0
06.01.2020 07:27:00.000 GMT+0100,06.01.2020 07:27:00,06.01.2020,7:27:00,290.947,290.947,290.947,290.947,0
06.01.2020 07:28:00.000 GMT+0100,06.01.2020 07:28:00,06.01.2020,7:28:00,290.947,290.947,290.947,290.947,0
06.01.2020 07:29:00.000 GMT+0100,06.01.2020 07:29:00,06.01.2020,7:29:00,290.947,290.947,290.947,290.947,0
06.01.2020 07:30:00.000 GMT+0100,06.01.2020 07:30:00,06.01.2020,7:30:00,290.947,290.947,290.947,290.947,0
06.01.2020 07:31:00.000 GMT+0100,06.01.2020 07:31:00,06.01.2020,7:31:00,290.947,290.947,290.947,290.947,0
06.01.2020 07:32:00.000 GMT+0100,06.01.2020 07:32:00,06.01.2020,7:32:00,290.947,290.947,290.947,290.947,0
06.01.2020 07:33:00.000 GMT+0100,06.01.2020 07:33:00,06.01.2020,7:33:00,290.947,290.947,290.947,290.947,0
06.01.2020 07:34:00.000 GMT+0100,06.01.2020 07:34:00,06.01.2020,7:34:00,290.947,290.947,290.947,290.947,0
06.01.2020 07:35:00.000 GMT+0100,06.01.2020 07:35:00,06.01.2020,7:35:00,290.947,290.947,290.947,290.947,0
06.01.2020 07:36:00.000 GMT+0100,06.01.2020 07:36:00,06.01.2020,7:36:00,290.947,290.947,290.947,290.947,0
06.01.2020 07:37:00.000 GMT+0100,06.01.2020 07:37:00,06.01.2020,7:37:00,290.947,290.947,290.947,290.947,0
06.01.2020 07:38:00.000 GMT+0100,06.01.2020 07:38:00,06.01.2020,7:38:00,290.947,290.947,290.947,290.947,0
06.01.2020 07:39:00.000 GMT+0100,06.01.2020 07:39:00,06.01.2020,7:39:00,290.947,290.947,290.947,290.947,0
06.01.2020 07:40:00.000 GMT+0100,06.01.2020 07:40:00,06.01.2020,7:40:00,290.947,290.947,290.947,290.947,0
06.01.2020 07:41:00.000 GMT+0100,06.01.2020 07:41:00,06.01.2020,7:41:00,290.947,290.947,290.947,290.947,0
06.01.2020 07:42:00.000 GMT+0100,06.01.2020 07:42:00,06.01.2020,7:42:00,290.947,290.947,290.947,290.947,0
06.01.2020 07:43:00.000 GMT+0100,06.01.2020 07:43:00,06.01.2020,7:43:00,290.947,290.947,290.947,290.947,0
06.01.2020 07:44:00.000 GMT+0100,06.01.2020 07:44:00,06.01.2020,7:44:00,290.947,290.947,290.947,290.947,0
06.01.2020 07:45:00.000 GMT+0100,06.01.2020 07:45:00,06.01.2020,7:45:00,290.947,290.947,290.947,290.947,0
06.01.2020 07:46:00.000 GMT+0100,06.01.2020 07:46:00,06.01.2020,7:46:00,290.947,290.947,290.947,290.947,0
06.01.2020 07:47:00.000 GMT+0100,06.01.2020 07:47:00,06.01.2020,7:47:00,290.947,290.947,290.947,290.947,0
06.01.2020 07:48:00.000 GMT+0100,06.01.2020 07:48:00,06.01.2020,7:48:00,290.947,290.947,290.947,290.947,0
06.01.2020 07:49:00.000 GMT+0100,06.01.2020 07:49:00,06.01.2020,7:49:00,290.947,290.947,290.947,290.947,0
06.01.2020 07:50:00.000 GMT+0100,06.01.2020 07:50:00,06.01.2020,7:50:00,290.947,290.947,290.947,290.947,0
06.01.2020 07:51:00.000 GMT+0100,06.01.2020 07:51:00,06.01.2020,7:51:00,290.947,290.947,290.947,290.947,0
06.01.2020 07:52:00.000 GMT+0100,06.01.2020 07:52:00,06.01.2020,7:52:00,290.947,290.947,290.947,290.947,0
06.01.2020 07:53:00.000 GMT+0100,06.01.2020 07:53:00,06.01.2020,7:53:00,290.947,290.947,290.947,290.947,0
06.01.2020 07:54:00.000 GMT+0100,06.01.2020 07:54:00,06.01.2020,7:54:00,290.947,290.947,290.947,290.947,0
06.01.2020 07:55:00.000 GMT+0100,06.01.2020 07:55:00,06.01.2020,7:55:00,290.947,290.947,290.947,290.947,0
06.01.2020 07:56:00.000 GMT+0100,06.01.2020 07:56:00,06.01.2020,7:56:00,290.947,290.947,290.947,290.947,0
06.01.2020 07:57:00.000 GMT+0100,06.01.2020 07:57:00,06.01.2020,7:57:00,290.947,290.947,290.947,290.947,0
06.01.2020 07:58:00.000 GMT+0100,06.01.2020 07:58:00,06.01.2020,7:58:00,290.947,290.947,290.947,290.947,0
06.01.2020 07:59:00.000 GMT+0100,06.01.2020 07:59:00,06.01.2020,7:59:00,290.947,290.947,290.947,290.947,0
06.01.2020 08:00:00.000 GMT+0100,06.01.2020 08:00:00,06.01.2020,8:00:00,290.947,290.947,290.947,290.947,0
06.01.2020 08:01:00.000 GMT+0100,06.01.2020 08:01:00,06.01.2020,8:01:00,290.947,290.947,290.947,290.947,0
06.01.2020 08:02:00.000 GMT+0100,06.01.2020 08:02:00,06.01.2020,8:02:00,290.947,290.947,290.947,290.947,0
06.01.2020 08:03:00.000 GMT+0100,06.01.2020 08:03:00,06.01.2020,8:03:00,290.947,290.947,290.947,290.947,0
06.01.2020 08:04:00.000 GMT+0100,06.01.2020 08:04:00,06.01.2020,8:04:00,290.947,290.947,290.947,290.947,0
06.01.2020 08:05:00.000 GMT+0100,06.01.2020 08:05:00,06.01.2020,8:05:00,290.947,290.947,290.947,290.947,0
