"Year" "Month" "Day" "BEIERSDORF" "CANON" "CARREFOUR" "GOLDMAN_SACHS" "LOREAL" "LUFTHANSA" "THYSSENKRUPP" "UNITEDHEALTH" "WALMART" "YAMAHA_MOTORS"
2005 1 3 28.626699 3686.669922 35.360001 104.949997 56.450001 10.55 16.299999 43.310001 53.349998 1538
2005 1 4 29.133301 3706.669922 35.619999 104.269997 56.900002 10.63 16.42 42.865002 53.220001 1547
2005 1 5 29.129999 3693.330078 35.400002 103.800003 56.950001 10.52 16.17 43.014999 53.290001 1550
2005 1 6 29.0767 3680 35.73 105.230003 57.299999 10.64 16.309999 43.965 54.049999 1588
2005 1 7 29.07 3686.669922 36.25 104.779999 57.849998 10.65 16.360001 43.615002 53.990002 1597
2005 1 10 28.799999 3686.669922 36.900002 104.980003 57.599998 10.66 16.57 43.799999 53.720001 1597
2005 1 11 29.18 3693.330078 36.66 104.169998 57.049999 10.74 16.450001 43.755001 53.59 1597
2005 1 12 28.446699 3613.330078 37.43 103.269997 56.200001 10.67 16.25 44.044998 54.080002 1607
2005 1 13 28.9333 3546.669922 37.02 102.940002 56.099998 10.67 16.32 44.200001 53.639999 1626
2005 1 14 29.1567 3620 37.470001 104.220001 56.25 10.55 16.51 44.779999 53.990002 1624
2005 1 17 29.2833 3573.330078 37.900002 NA 56.700001 10.57 16.6 NA NA 1605
2005 1 18 29.096701 3580 37.959999 105 56.25 10.54 16.639999 44.400002 54.490002 1619
2005 1 19 28.93 3560 38 104.059998 56.099998 10.34 16.690001 44.139999 53.779999 1653
2005 1 20 28.553301 3506.669922 37.720001 103.400002 55.5 10.23 16.620001 43.314999 53.369999 1620
2005 1 21 28.4233 3486.669922 37.75 103.330002 55.200001 10.19 16.92 44.424999 53.009998 1623
2005 1 24 28.426701 3506.669922 38.57 103.239998 55.200001 10.08 16.379999 44.125 53.07 1631
2005 1 25 28.6667 3486.669922 39 102.860001 55.150002 10.1 16.379999 43.875 53.279999 1603
2005 1 26 29.120001 3540 38.939999 103.260002 55.5 10.29 16.24 43.900002 53.279999 1658
2005 1 27 28.596701 3513.330078 38.970001 104 56 10.21 16.190001 44.23 53.080002 1674
2005 1 28 28.83 3513.330078 38.900002 106.120003 56.75 10.35 16.120001 44.075001 52.43 1684
2005 1 31 28.92 3600 39.549999 107.849998 57.450001 10.72 16.389999 44.450001 52.400002 1701
2005 2 1 29.0667 3613.330078 39.59 108.400002 57.900002 10.76 16.360001 45.34 52.610001 1700
2005 2 2 28.6933 3573.330078 39.459999 108.589996 57.650002 10.85 16.450001 45 53.060001 1702
2005 2 3 29.0667 3613.330078 40.240002 108.739998 57.75 10.82 16.59 45.279999 53.419998 1685
2005 2 4 29.4333 3606.669922 40.700001 110.019997 57.799999 10.94 16.700001 45.884998 53.459999 1670
2005 2 7 29.8333 3646.669922 40.860001 109.589996 57.950001 11.09 16.77 44.465 53.509998 1702
2005 2 8 29.700001 3666.669922 40.580002 111.550003 58.650002 11.08 16.75 44.435001 53.200001 1715
2005 2 9 29.4167 3666.669922 40.41 111.449997 58.349998 11.06 16.6 43.59 52.52 1775
2005 2 10 29.02 3686.669922 40.169998 112.769997 57.900002 10.83 16.700001 44.014999 52.259998 1770
2005 2 11 28.7833 3686.669922 40.330002 112.769997 58.450001 11.06 16.92 43.875 52.099998 1770
2005 2 14 29 3720 39.779999 111.970001 58.150002 11.06 16.73 44.474998 52.150002 1769
2005 2 15 28.9433 3700 40.049999 112.709999 58.25 11.12 16.91 45.099998 52.700001 1760
2005 2 16 28.9533 3700 39.77 112.269997 57.599998 10.99 16.84 44.935001 52.599998 1730
2005 2 17 29.016701 3653.330078 39.799999 110.599998 58.900002 10.93 17.23 44.509998 52.700001 1725
2005 2 18 29 3666.669922 39.990002 109 59.549999 10.73 17.299999 44.525002 52.720001 1764
2005 2 21 28.866699 3646.669922 39.919998 NA 59.75 10.69 17.389999 NA NA 1756
2005 2 22 28.983299 3660 40.189999 107.860001 59.799999 10.56 17.16 43.450001 52 1730
2005 2 23 28.950001 3606.669922 39.59 109.110001 59.450001 10.6 16.92 44.174999 51.599998 1746
2005 2 24 28.733299 3626.669922 39.209999 108.5 58.849998 10.56 16.969999 44.650002 51.459999 1774
2005 2 25 28.866699 3660 39.299999 110.099998 59.049999 10.71 17.299999 45.695 51.490002 1777
2005 2 28 28.7967 3680 39.549999 108.800003 59.150002 10.85 17.34 45.580002 51.610001 1793
2005 3 1 28.6667 3693.330078 39.939999 110.019997 59.650002 11.16 17.200001 45.41 52.040001 1776
2005 3 2 28.7167 3693.330078 40.060001 109.730003 59.75 11.21 17.25 45.724998 51.950001 1801
2005 3 3 28.75 3700 39.990002 109.410004 59.200001 11.09 17.200001 45.82 52.860001 1805
2005 3 4 28.6 3713.330078 40.049999 111.529999 59.900002 10.96 17.27 46.645 53.099998 1794
2005 3 7 28.4667 3740 40.23 112.800003 59.200001 10.93 17.120001 45.599998 52.779999 1786
2005 3 8 28.6667 3726.669922 40.34 112.629997 59.200001 11.09 16.709999 45.174999 52.419998 1779
2005 3 9 28.366699 3740 40.5 110.870003 59.599998 11.06 16.620001 45.125 52.450001 1775
2005 3 10 28.4667 3726.669922 40.18 111.330002 60 11.09 16.549999 45.709999 52.150002 1797
2005 3 11 28.440001 3746.669922 40.689999 109.550003 60.650002 11.17 16.700001 45.139999 51.599998 1797
2005 3 14 28.4233 3720 40.509998 110 60.450001 11.34 16.58 45.235001 51.299999 1786
2005 3 15 28.4233 3706.669922 40.41 110.540001 60.450001 11.36 16.639999 45.040001 51.029999 1791
2005 3 16 28.3067 3753.330078 39.950001 109.970001 59.799999 11.29 16.280001 45.040001 51.330002 1807
2005 3 17 27.799999 3753.330078 39.599998 110.040001 59.450001 11.17 16.25 45.549999 52.330002 1789
2005 3 18 27.3967 3700 39.860001 109.980003 60 11.15 16.129999 45.625 51.450001 1797
2005 3 21 27.9167 3700 39.860001 109.599998 59.849998 11.08 16.18 45.814999 51.169998 1797
2005 3 22 28.0333 3700 40.119999 107.989998 60 11.13 16.219999 46.025002 50.900002 1807
2005 3 23 27.75 3680 40.200001 108.059998 59.799999 11.06 16.139999 46.189999 50.650002 1802
2005 3 24 27.620001 3686.669922 40.66 108.400002 60.700001 11.26 16.17 46.424999 50.66 1791
2005 3 25 27.620001 3726.669922 40.66 NA 60.700001 11.26 16.17 NA NA 1802
2005 3 28 27.620001 3740 40.66 109.68 60.700001 11.26 16.17 46.560001 50.990002 1844
2005 3 29 28.0933 3753.330078 40.689999 108.449997 60.599998 11.2 15.93 46.549999 50.77 1826
2005 3 30 28.8333 3773.330078 41.040001 109.800003 61.400002 11.19 15.74 47.855 50.84 1831
2005 3 31 28.700001 3833.330078 40.939999 109.989998 61.75 11.12 15.89 47.689999 50.110001 1835
2005 4 1 28.9333 3833.330078 41.27 109.300003 60.849998 11.12 15.79 47.915001 48.990002 1832
2005 4 4 28.6667 3813.330078 40.66 111 60.200001 11.03 15.76 48.25 49.41 1839
2005 4 5 28.6733 3866.669922 41.169998 110.589996 60.450001 11 15.83 48.965 49.669998 1890
2005 4 6 29.08 3906.669922 41.32 112.5 61 11.01 15.79 49.02 49.5 1926
2005 4 7 29.233299 3920 41.310001 113.529999 61 11.04 15.77 49.540001 48.900002 1929
2005 4 8 29.4867 3920 41.419998 112.93 61.150002 11.16 15.82 49.200001 48.57 1941
2005 4 11 29.7833 3880 41.189999 112.089996 61.150002 11.14 15.7 48.605 48.509998 1949
2005 4 12 29.706699 3820 40.98 111.760002 61.200001 11.08 15.77 48.599998 48.630001 1878
2005 4 13 29.959999 3820 41.75 110.010002 61.5 11.2 15.97 47.98 48.57 1907
2005 4 14 30 3820 41.599998 108.489998 61.299999 11.06 15.76 46.955002 47.959999 1873
2005 4 15 29.5 3746.669922 41.049999 106.489998 60 10.83 15.24 46.634998 47.700001 1811
2005 4 18 29.16 3646.669922 40.349998 107.349998 58.900002 10.56 14.99 45.584999 47.880001 1723
2005 4 19 29.09 3700 40.259998 106.690002 59.400002 10.54 14.99 46.599998 47.599998 1788
2005 4 20 29.2033 3726.669922 40.02 104.330002 59 10.3 14.79 46.075001 47.349998 1774
2005 4 21 29.3333 3746.669922 39.389999 105.110001 59.150002 10.32 14.73 46.215 47.779999 1754
2005 4 22 28.883301 3706.669922 39.110001 104.190002 56.349998 10.26 14.61 45.630001 46.810001 1792
2005 4 25 28.8333 3720 38.450001 105.739998 56.5 10.31 14.66 45.375 47.02 1758
2005 4 26 28.5833 3680 38.419998 105.720001 56.400002 10.34 14.53 45.029999 47 1775
2005 4 27 28.3333 3660 37.669998 107.760002 55.700001 10.25 14.25 46.345001 47.290001 1792
2005 4 28 28.1667 3653.330078 37.619999 106.230003 55.700001 10.05 14.02 46.244999 47.049999 1840
2005 4 29 27.9967 3653.330078 37.5 106.790001 55.599998 9.96 14.21 47.255001 47.139999 1840
2005 5 2 28.2967 3673.330078 37.900002 104.459999 55.950001 10.17 14.24 47.34 47.799999 1841
2005 5 3 28.32 3673.330078 38.349998 104.370003 56.150002 10.17 14.37 48.355 48.400002 1841
2005 5 4 28.356701 3673.330078 38.459999 106.269997 56.75 10.14 14.48 48.650002 48.450001 1841
2005 5 5 28.573299 3673.330078 38.860001 105.300003 57.5 10.24 14.52 48.599998 48.57 1841
2005 5 6 28.18 3793.330078 38.830002 104.68 57.25 10.23 14.51 49.205002 48.959999 1940
2005 5 9 28.006701 3780 38.91 105.5 57.349998 10.19 14.5 49.294998 49.25 1913
2005 5 10 28.5233 3813.330078 38.799999 102.110001 57.25 10.02 14.3 48.93 48.720001 1891
2005 5 11 28.5 3780 38.57 103.75 56.5 10.16 14.27 49 48.599998 1910
2005 5 12 29.09 3760 38.540001 100.220001 56.700001 10.41 14.35 49.02 47.650002 1891
2005 5 13 29.106701 3733.330078 38.23 97.82 57.200001 10.48 13.91 47.685001 47.130001 1868
2005 5 16 28.870001 3706.669922 38.630001 98.419998 57.299999 10.46 13.89 48.424999 47.220001 1903
2005 5 17 29.266701 3733.330078 39.459999 98.349998 57.5 10.46 14.03 48.685001 47 1870
2005 5 18 29.0333 3766.669922 40.25 99.580002 58.099998 10.55 14.37 47.900002 47.580002 1859
2005 5 19 29.0233 3840 40.360001 100.120003 58.099998 10.61 14.35 48.299999 47.509998 1870
2005 5 20 28.8167 3833.330078 40.740002 101.080002 57.950001 10.55 14.36 48.25 47.18 1879
2005 5 23 28.973301 3860 41.189999 100.690002 58.799999 10.56 14.45 48.705002 47.849998 1915
2005 5 24 29.18 3893.330078 40.779999 99.580002 58.099998 10.51 14.41 48.654999 47.650002 1897
2005 5 25 29.126699 3853.330078 40.330002 97.25 57.75 10.51 14.37 48.34 47.299999 1899
2005 5 26 29.016701 3893.330078 40.529999 96.599998 58.599998 10.29 14.38 48.57 47.310001 1895
2005 5 27 29.1 3980 40.700001 95.5 59.400002 10.31 14.5 48.884998 47.27 1924
2005 5 30 29.299999 3960 40.759998 NA 59.450001 10.3 14.87 NA NA 1924
2005 5 31 28.9 3933.330078 40.299999 97.5 58.950001 10.25 14.93 48.580002 47.23 1988
2005 6 1 29.2167 3946.669922 40.880001 98.639999 60.599998 10.32 15.13 49.23 47.919998 1960
2005 6 2 29.299999 3920 40.75 97.669998 60.799999 10.3 14.88 50.380001 48.220001 2000
2005 6 3 29.9533 3926.669922 40.970001 97.300003 60.849998 10.26 14.87 50.599998 47.349998 1985
2005 6 6 29.9667 3906.669922 40.889999 98.419998 60.400002 10.25 14.83 50.990002 47.73 1967
2005 6 7 30.09 3886.669922 40.93 98.400002 61.150002 10.4 14.68 51.709999 47.759998 1954
2005 6 8 30.299999 3960 40.310001 98.349998 60.299999 10.37 14.7 51.18 47.57 1973
2005 6 9 30.950001 3886.669922 40.040001 99.949997 60.549999 10.32 14.55 51.75 47.82 1922
2005 6 10 30.950001 3913.330078 39.880001 99.050003 61.200001 10.38 14.57 50.790001 47.98 1941
2005 6 13 31.0333 3900 39.700001 99.260002 60.900002 10.37 14.62 51.189999 48.279999 1940
2005 6 14 31.5333 3933.330078 39.759998 98.300003 60.25 10.32 14.69 51.66 49.68 1922
2005 6 15 31.0833 3973.330078 39.759998 99.190002 60.400002 10.29 14.76 51.57 49.849998 1983
2005 6 16 31.0133 3920 40.07 102.650002 60.150002 10.39 14.99 51.540001 49.349998 1966
2005 6 17 31.1033 3926.669922 39.869999 103.800003 60.349998 10.48 15.09 51.849998 48.93 1990
2005 6 20 31.1133 3960 39.490002 103.25 59.549999 10.34 14.93 51.59 48.860001 1990
2005 6 21 31.3333 3960 39.759998 102.639999 60.049999 10.37 14.7 51.869999 48.529999 1987
2005 6 22 31.1 3966.669922 40.099998 102.470001 60 10.38 14.49 51.369999 48.790001 1987
2005 6 23 31.233299 3993.330078 40.279999 102.019997 60.200001 10.32 14.42 51.700001 47.880001 1978
2005 6 24 30.700001 3960 39.880001 103.669998 59.150002 10.16 14.21 51.299999 47.369999 1983
2005 6 27 30.3867 3913.330078 39.59 103.199997 58.549999 9.98 14.26 51.32 47.52 1967
2005 6 28 30.6833 3913.330078 39.900002 103.959999 59.200001 10.1 14.4 52.689999 48.43 1990
2005 6 29 31.17 3926.669922 40 102.790001 59.400002 10.21 14.53 53.139999 48.540001 1991
2005 6 30 30.9167 3893.330078 40.099998 102.019997 59.349998 10.16 14.39 52.139999 48.200001 2035
2005 7 1 31.049999 3920 40.400002 102.709999 59.950001 10.29 14.54 52.810001 48.279999 2045
2005 7 4 30.8533 3953.330078 39.950001 NA 59.700001 10.26 14.49 NA NA 2035
2005 7 5 30.700001 3940 39.790001 103.18 59.349998 10.21 14.38 53.23 49.799999 2020
2005 7 6 30.639999 3940 39.759998 103.550003 59.5 10.18 14.36 53.5 49.380001 2055
2005 7 7 30.116699 3966.669922 39.259998 104.099998 58.599998 9.95 14.16 53.490002 49.509998 2045
2005 7 8 30.3333 3940 39.5 105.650002 59.450001 10.13 14.23 53.049999 49.900002 2030
2005 7 11 30.346701 3960 39.700001 107.309998 60.150002 10.29 14.3 52.43 49.799999 2020
2005 7 12 31.266701 3973.330078 40 107.239998 62.299999 10.28 14.36 51.779999 50.09 2105
2005 7 13 31.309999 3973.330078 39.049999 108 62.25 10.34 14.31 51.400002 50.139999 2050
2005 7 14 31.129999 3993.330078 39.130001 108.550003 61.650002 10.46 14.71 50.25 50.509998 2055
2005 7 15 31.35 4013.330078 38.950001 108.5 62.200001 10.45 14.74 50.82 50.25 2055
2005 7 18 31.633301 4013.330078 39.060001 108.239998 62.299999 10.46 14.64 50.810001 49.990002 2055
2005 7 19 31.41 4060 39.540001 109.720001 64.050003 10.52 14.85 50.580002 49.759998 2090
2005 7 20 32 4066.669922 39.5 109.610001 64.099998 10.49 15.05 49.75 50 2080
2005 7 21 32.263302 4046.669922 39.119999 108.25 65.25 10.56 15.24 49.16 49.389999 2080
2005 7 22 31.950001 4006.669922 38.970001 109.129997 64.699997 10.56 15.4 50.799999 49.540001 2045
2005 7 25 31.266701 4020 38.799999 108.32 65.300003 10.46 15.3 50.799999 49.450001 2070
2005 7 26 31.5 3986.669922 38.68 107.720001 64.599998 10.41 15.26 52 49.529999 2085
2005 7 27 31.5 3960 38.779999 109.150002 65.150002 10.39 15.43 51.419998 49.799999 2075
2005 7 28 31.3867 3773.330078 38.810001 109.669998 65.800003 10.41 15.69 52.919998 49.82 2135
2005 7 29 31.3333 3706.669922 38.939999 107.480003 65.099998 10.33 15.49 52.299999 49.349998 2085
2005 8 1 31.15 3680 38.759998 107.120003 65.449997 10.37 15.5 52.619999 49.529999 2095
2005 8 2 31.08 3713.330078 39.77 109.519997 65.699997 10.39 15.62 53.029999 49.799999 2100
2005 8 3 30.9333 3720 39.279999 110.870003 65.400002 10.38 15.75 53.16 49.68 2120
2005 8 4 31 3693.330078 39.07 109.25 65.199997 10.46 15.55 52.959999 49.290001 2135
2005 8 5 30.7033 3680 38.560001 109.699997 64.050003 10.48 15.4 52.060001 49.32 2100
2005 8 8 30.9667 3653.330078 38.639999 109.910004 64.050003 10.7 15.46 51.18 49.150002 2090
2005 8 9 32.036701 3700 38.91 111.480003 65.150002 10.74 15.57 51.779999 49.220001 2135
2005 8 10 32.009998 3733.330078 39.220001 112.029999 65.650002 11.29 15.57 51.610001 48.84 2155
2005 8 11 31.8333 3693.330078 38.84 114.139999 64.5 11.19 15.67 52.369999 48.950001 2165
2005 8 12 31.7033 3646.669922 38.599998 113.650002 63.599998 11.15 15.78 52.09 48.700001 2150
2005 8 15 31.9 3600 38.68 114.669998 63.5 11.11 15.78 51.98 49.099998 2170
2005 8 16 31.9967 3613.330078 38.73 112.080002 63.150002 11.05 15.57 51.099998 47.57 2160
2005 8 17 32.166698 3633.330078 38.599998 111.129997 63.799999 11.01 15.65 51.259998 47.110001 2160
2005 8 18 32.043301 3680 38.700001 110.849998 64.300003 11.02 15.43 51.299999 47.240002 2165
2005 8 19 31.9167 3686.669922 39.139999 111.269997 65.599998 11.07 15.82 51.18 46.580002 2165
2005 8 22 31.8533 3713.330078 39.029999 111.699997 65 11.09 15.92 51.360001 46.669998 2205
2005 8 23 31.4133 3746.669922 38.709999 111.800003 64.75 11.09 15.92 51.060001 46.34 2190
2005 8 24 31.633301 3780 38.459999 109.989998 64.75 10.98 15.68 50.630001 45.549999 2195
2005 8 25 31.360001 3760 38.27 110.5 64.199997 10.86 15.53 50.639999 45.290001 2165
2005 8 26 31.3333 3760 37.889999 109.75 63.549999 10.75 15.4 50.450001 45.700001 2180
2005 8 29 31.450001 3720 37.68 110.150002 63.650002 10.74 15.59 50.799999 45.650002 2170
2005 8 30 31.3867 3733.330078 37.459999 109.839996 64.099998 10.71 15.58 50.48 45.189999 2150
2005 8 31 31.6667 3713.330078 37.669998 111.18 65.050003 10.83 15.51 51.5 44.959999 2075
2005 9 1 32.099998 3720 38.150002 113.120003 66.199997 10.79 15.74 52.049999 45 2055
2005 9 2 31.756701 3720 37.599998 113.209999 63.75 10.82 15.78 52.529999 44.549999 2075
2005 9 5 31.7167 3693.330078 37.75 NA 64.150002 10.96 15.81 NA NA 2120
2005 9 6 32.2967 3700 38.060001 114.589996 65.199997 11.07 15.89 53.189999 45.689999 2080
2005 9 7 32.3633 3700 38.150002 114.910004 65.5 11.17 15.99 53.450001 45.860001 2085
2005 9 8 32.333302 3713.330078 37.900002 115.160004 65.400002 11.12 16.07 53.830002 45.860001 2065
2005 9 9 32.326698 3753.330078 38 116.169998 65.699997 11.2 16.299999 54.509998 45.889999 2090
2005 9 12 32.2533 3800 38 118 65.800003 11.26 16.23 54.27 45.889999 2095
2005 9 13 32.103298 3853.330078 37.700001 117.199997 65.900002 11.16 16 53.029999 45.07 2145
2005 9 14 32.2033 3880 37.799999 115.900002 65.900002 11.15 16.059999 52.939999 44.700001 2135
2005 9 15 32.299999 3873.330078 37.799999 115.949997 66.199997 11.07 16.15 53.400002 44.32 2110
2005 9 16 32.293301 3873.330078 37.959999 118.400002 66.800003 11.07 16.440001 54.049999 43.869999 2135
2005 9 19 32.400002 3873.330078 38.049999 118.279999 66.5 10.92 16.360001 53.5 44.009998 2135
2005 9 20 33.09 3900 38.25 118.050003 65.800003 11.08 16.6 52.619999 43.209999 2175
2005 9 21 32.286701 3900 37.77 115.68 64.050003 10.85 16.459999 52.59 42.490002 2185
2005 9 22 31.766701 3853.330078 37.34 118.5 63.200001 10.77 16.450001 53.630001 43.189999 2170
2005 9 23 32.150002 3853.330078 37.16 119.470001 64 10.92 16.559999 55 43.200001 2170
2005 9 26 32.400002 3920 37.580002 120 65.449997 11.05 16.74 55.400002 43.110001 2185
2005 9 27 32.233299 3940 37.389999 119.669998 64.699997 11.05 16.700001 55.259998 43.099998 2180
2005 9 28 32.200001 3980 37.93 120.099998 64.75 11.09 17 55.34 43.130001 2275
2005 9 29 31.85 4060 37.779999 121.220001 64.400002 11.09 17.32 55.720001 43.540001 2315
2005 9 30 31.8333 4086.669922 38.279999 121.580002 64.449997 11.03 17.370001 56.200001 43.82 2345
2005 10 3 31.9333 4146.669922 38.32 121.650002 64.550003 11.17 17.41 56.779999 43.759998 2270
2005 10 4 32.233299 4293.330078 39.220001 118.919998 65.650002 11.47 17.6 57.060001 43.849998 2340
2005 10 5 31.8333 4213.330078 38.779999 117.75 64.900002 11.34 17.5 56.450001 43.5 2350
2005 10 6 31.616699 4020 38.450001 116.93 63.900002 11.26 17.35 56.41 43.93 2285
2005 10 7 31.57 4060 38.529999 117.57 63.700001 11.3 17.549999 56.369999 44.029999 2240
2005 10 10 31.4 4060 38.400002 118.510002 63.950001 11.41 17.66 55.880001 44.540001 2240
2005 10 11 31.6633 4133.330078 38.290001 117.550003 64.400002 11.77 17.6 55.18 45.02 2335
2005 10 12 31.3633 4120 38.27 115.650002 63.599998 11.62 17.450001 55.029999 44.939999 2320
2005 10 13 30.959999 4100 38.400002 113.18 62.950001 11.5 17.129999 54.200001 44.759998 2345
2005 10 14 31.1 4133.330078 38.450001 114.550003 62.950001 11.46 17.450001 56.43 45.040001 2310
2005 10 17 30.9867 4106.669922 38.349998 117.050003 62.700001 11.63 17.67 56.439999 45.240002 2330
2005 10 18 30.686701 4066.669922 38.099998 117.089996 62.450001 11.53 17.51 56.509998 45.130001 2355
2005 10 19 30.299999 4040 37.299999 121.199997 61.799999 11.19 17.16 58.200001 45.990002 2345
2005 10 20 30.389999 4060 37.439999 118.75 62.450001 11.13 17.030001 57.110001 45.599998 2360
2005 10 21 30.1367 4093.330078 37.27 118.769997 62.200001 11.1 16.77 57.139999 45.720001 2335
2005 10 24 30.4533 4026.669922 37.619999 123.300003 62.950001 11.19 17.01 57.189999 46.209999 2330
2005 10 25 30.5833 4086.669922 37.630001 123.550003 61.150002 11.3 17 55.939999 45.389999 2370
2005 10 26 30.5 4066.669922 37.259998 124.25 60.5 11.34 17.08 53.98 45.580002 2385
2005 10 27 30.1 4013.330078 36.470001 122.43 59.900002 10.98 16.799999 54.610001 44.740002 2400
2005 10 28 29.9767 3960 36.439999 124.559998 59.799999 10.97 16.620001 56.73 45.5 2440
2005 10 31 30.049999 4046.669922 37.099998 126.370003 61.349998 11.16 16.940001 57.889999 47.310001 2485
2005 11 1 29.9867 4153.330078 36.990002 126.599998 60.650002 11.32 17.23 59 46.990002 2595
2005 11 2 30.4433 4093.330078 36.77 129.130005 60 11.59 17 59.57 47.560001 2560
2005 11 3 30.4167 4186.669922 37.150002 129.199997 60.450001 11.72 17.360001 57.669998 47.450001 2560
2005 11 4 30.4333 4173.330078 37.279999 130.960007 60.799999 11.66 17.18 58.02 47.689999 2570
2005 11 7 30.3333 4113.330078 37.07 129.149994 60.450001 11.83 17.1 58.5 48.049999 2570
2005 11 8 30.07 4153.330078 37.43 127.519997 60.549999 11.72 17.200001 58.07 47.610001 2530
2005 11 9 30.2733 4233.330078 37.23 128.699997 60.400002 11.75 17.16 57.360001 48.200001 2535
2005 11 10 30.6667 4253.330078 37.299999 130.089996 60.299999 11.45 17.110001 59.290001 49.040001 2485
2005 11 11 30.8333 4326.669922 37.950001 130 60.849998 11.54 17.219999 59.650002 49 2490
2005 11 14 31.0567 4340 37.75 129.240005 61.25 11.51 17.360001 59.139999 49.299999 2455
2005 11 15 31.16 4433.330078 37.75 127.970001 61.799999 11.5 17.370001 59.75 48.779999 2445
2005 11 16 31.1 4413.330078 37.59 128.179993 61.950001 11.5 17.4 60.380001 48.880001 2510
2005 11 17 31.0767 4393.330078 37.240002 130.410004 61.5 11.4 17.440001 60.98 49.240002 2580
2005 11 18 31.1667 4413.330078 37.650002 131.580002 61.849998 11.4 17.450001 60.959999 49.5 2620
2005 11 21 31.1667 4473.330078 37.549999 132.410004 62.25 11.36 17.440001 60.799999 49.619999 2580
2005 11 22 31.9167 4513.330078 37.450001 132.600006 61.599998 11.42 17.440001 60.669998 50.200001 2570
2005 11 23 33.333302 4513.330078 37.18 134.080002 62.150002 11.53 17.51 60.529999 50.57 2570
2005 11 24 33.026699 4526.669922 37 NA 62.150002 11.55 17.530001 NA NA 2545
2005 11 25 33.0033 4480 36.950001 134.119995 62.099998 11.53 17.559999 60.16 50.490002 2530
2005 11 28 33.133301 4533.330078 36.880001 131.100006 61.900002 11.45 17.280001 58.400002 50 2605
2005 11 29 33 4513.330078 36.900002 130.449997 61.450001 11.49 17.15 60.07 49.009998 2650
2005 11 30 34.200001 4473.330078 36.900002 128.960007 61.299999 11.39 17.09 59.860001 48.560001 2735
2005 12 1 34.200001 4573.330078 37.279999 130.279999 62 11.46 17.129999 61.470001 48.029999 2695
2005 12 2 34.173302 4633.330078 37.84 131.080002 62.25 11.58 17.08 61.970001 47.970001 2760
2005 12 5 34.2267 4693.330078 37.450001 133.050003 61.599998 11.63 17.07 62.34 47.139999 2835
2005 12 6 34.6833 4633.330078 37.75 131.309998 62.650002 11.74 17.16 63.240002 47.619999 2785
2005 12 7 34.803299 4700 37.540001 129.889999 62 11.76 17.25 62.610001 47.75 2805
2005 12 8 34.693298 4653.330078 37.619999 128.639999 61.700001 12.04 17.1 62.959999 47.700001 2785
2005 12 9 34.766701 4666.669922 38.02 129.660004 61.849998 11.89 17.07 63.669998 48.080002 2815
2005 12 12 34.876701 4720 38.450001 130.009995 61.549999 11.85 17.129999 63.200001 48.68 2845
2005 12 13 34.5 4746.669922 38.5 131.639999 61.950001 11.78 17.1 63.43 49.470001 2865
2005 12 14 34.716702 4666.669922 38.5 129.630005 61.150002 11.69 17.030001 63 49.509998 2865
2005 12 15 34.966702 4580 39.220001 128.300003 61.650002 11.9 17.049999 63.330002 49.259998 2805
2005 12 16 35.1367 4560 40.220001 126.5 62.349998 12.1 16.99 63.139999 49.27 2805
2005 12 19 35.1833 4640 40.380001 125.129997 62.299999 12.02 17.08 61.849998 48.959999 2850
2005 12 20 34.506699 4653.330078 40.279999 125.860001 62.25 12.15 17.049999 63.060001 48.599998 2930
2005 12 21 34.786701 4706.669922 40 127.309998 62.299999 12.13 17.120001 63.790001 48.650002 2915
2005 12 22 34.3367 4686.669922 39.549999 127.989998 62.400002 12.18 17.450001 63.75 48.599998 2890
2005 12 23 34.556702 4686.669922 39.57 128.110001 62.299999 12.17 17.450001 63.650002 48.34 2890
2005 12 26 34.556702 4720 39.57 NA 62.299999 12.17 17.450001 NA NA 2970
2005 12 27 34.599998 4646.669922 39.790001 128.259995 63.099998 12.19 17.5 63.599998 47.73 2930
2005 12 28 34.166698 4666.669922 39.66 127.980003 62.75 12.44 17.549999 63.450001 47.84 2970
2005 12 29 34.200001 4646.669922 39.900002 128.020004 63.700001 12.48 17.629999 62.900002 47.48 3040
2005 12 30 34.666698 4600 39.580002 127.709999 62.799999 12.51 17.620001 62.139999 46.799999 3080
2006 1 2 34.883301 4600 39.849998 NA 63.349998 12.56 17.940001 NA NA 3080
2006 1 3 35.553299 4600 40.27 128.869995 62.599998 12.67 18.35 61.73 46.23 3080
2006 1 4 35.529999 4693.330078 40.990002 127.089996 63.049999 12.84 18.92 61.880001 46.32 3010
2006 1 5 35.400002 4760 40.880001 127.040001 62.799999 12.76 18.92 61.689999 45.689999 3100
2006 1 6 35.493301 4806.669922 41.220001 128.839996 63.200001 13 19.049999 62.900002 45.880001 3070
2006 1 9 35.416698 4806.669922 41.220001 130.389999 63.299999 13.3 19.040001 61.400002 45.709999 3070
2006 1 10 34.993301 4706.669922 41.080002 132.029999 64.050003 12.96 18.860001 62.610001 45.860001 3000
2006 1 11 35.2533 4700 41 131.970001 65.150002 12.9 19.02 61.849998 46.57 2975
2006 1 12 35.533298 4800 40.049999 132.25 64.599998 12.79 19.08 62.529999 45.740002 3070
2006 1 13 35.626701 4840 39.650002 133.259995 64.800003 12.66 19.040001 60.939999 45.400002 3050
2006 1 16 35.853298 4813.330078 39.450001 NA 66.150002 12.68 18.84 NA NA 3010
