Local time,,Date,Time,Open,High,Low,Close,Volume
06.01.2020 00:21:00.000 GMT+0100,06.01.2020 00:21:00,06.01.2020,0:21:00,13124.99,13124.99,13118.9,13120.85,0.0096
06.01.2020 00:22:00.000 GMT+0100,06.01.2020 00:22:00,06.01.2020,0:22:00,13118.88,13120,13115.88,13116.87,0.0172
06.01.2020 00:23:00.000 GMT+0100,06.01.2020 00:23:00,06.01.2020,0:23:00,13116.36,13118.89,13115.85,13118.87,0.0168
06.01.2020 00:24:00.000 GMT+0100,06.01.2020 00:24:00,06.01.2020,0:24:00,13117.87,13117.9,13115.35,13116.85,0.0183
06.01.2020 00:25:00.000 GMT+0100,06.01.2020 00:25:00,06.01.2020,0:25:00,13117.88,13121.1,13116.85,13119.86,0.0289
06.01.2020 00:26:00.000 GMT+0100,06.01.2020 00:26:00,06.01.2020,0:26:00,13118.9,13121.88,13115.85,13121.88,0.0109
06.01.2020 00:27:00.000 GMT+0100,06.01.2020 00:27:00,06.01.2020,0:27:00,13122.35,13122.35,13120.85,13120.85,0.0087
06.01.2020 00:28:00.000 GMT+0100,06.01.2020 00:28:00,06.01.2020,0:28:00,13119.89,13120,13115.76,13115.77,0.0077
06.01.2020 00:29:00.000 GMT+0100,06.01.2020 00:29:00,06.01.2020,0:29:00,13116.3,13116.9,13108.7,13110.68,0.0204
06.01.2020 00:30:00.000 GMT+0100,06.01.2020 00:30:00,06.01.2020,0:30:00,13111.68,13112.9,13108.69,13108.69,0.023
06.01.2020 00:31:00.000 GMT+0100,06.01.2020 00:31:00,06.01.2020,0:31:00,13109.66,13111.79,13108.66,13111.79,0.0086
06.01.2020 00:32:00.000 GMT+0100,06.01.2020 00:32:00,06.01.2020,0:32:00,13110.9,13110.9,13107.66,13107.66,0.007
06.01.2020 00:33:00.000 GMT+0100,06.01.2020 00:33:00,06.01.2020,0:33:00,13107.66,13111.77,13107.66,13111.77,0.0119
06.01.2020 00:34:00.000 GMT+0100,06.01.2020 00:34:00,06.01.2020,0:34:00,13112.78,13113.79,13111.75,13113.78,0.011
06.01.2020 00:35:00.000 GMT+0100,06.01.2020 00:35:00,06.01.2020,0:35:00,13112.8,13115.77,13112.75,13114.79,0.0143
06.01.2020 00:36:00.000 GMT+0100,06.01.2020 00:36:00,06.01.2020,0:36:00,13114.79,13120.9,13114.79,13120.9,0.0082
06.01.2020 00:37:00.000 GMT+0100,06.01.2020 00:37:00,06.01.2020,0:37:00,13119.86,13121.95,13119,13121.95,0.0091
06.01.2020 00:38:00.000 GMT+0100,06.01.2020 00:38:00,06.01.2020,0:38:00,13121.95,13126.1,13121.95,13124.95,0.0209
06.01.2020 00:39:00.000 GMT+0100,06.01.2020 00:39:00,06.01.2020,0:39:00,13123.98,13123.98,13118.86,13119.86,0.0156
06.01.2020 00:40:00.000 GMT+0100,06.01.2020 00:40:00,06.01.2020,0:40:00,13120.96,13122.1,13118.88,13119.38,0.0161
06.01.2020 00:41:00.000 GMT+0100,06.01.2020 00:41:00,06.01.2020,0:41:00,13119.85,13120.99,13118.87,13118.89,0.0134
06.01.2020 00:42:00.000 GMT+0100,06.01.2020 00:42:00,06.01.2020,0:42:00,13118.89,13119,13115.87,13118,0.0232
06.01.2020 00:43:00.000 GMT+0100,06.01.2020 00:43:00,06.01.2020,0:43:00,13118.9,13118.9,13117.89,13118.9,0.0044
06.01.2020 00:44:00.000 GMT+0100,06.01.2020 00:44:00,06.01.2020,0:44:00,13120.99,13121.98,13118.87,13119.9,0.0101
06.01.2020 00:45:00.000 GMT+0100,06.01.2020 00:45:00,06.01.2020,0:45:00,13119,13123.97,13119,13122.97,0.013
06.01.2020 00:46:00.000 GMT+0100,06.01.2020 00:46:00,06.01.2020,0:46:00,13121.96,13123.1,13119.95,13119.96,0.0136
06.01.2020 00:47:00.000 GMT+0100,06.01.2020 00:47:00,06.01.2020,0:47:00,13119,13121.97,13118.99,13119.96,0.012
06.01.2020 00:48:00.000 GMT+0100,06.01.2020 00:48:00,06.01.2020,0:48:00,13120.97,13121.97,13119.95,13120.1,0.0077
06.01.2020 00:49:00.000 GMT+0100,06.01.2020 00:49:00,06.01.2020,0:49:00,13120.95,13122,13120.1,13122,0.0025
06.01.2020 00:50:00.000 GMT+0100,06.01.2020 00:50:00,06.01.2020,0:50:00,13123,13123,13120.96,13122,0.0122
06.01.2020 00:51:00.000 GMT+0100,06.01.2020 00:51:00,06.01.2020,0:51:00,13121,13122.1,13120.95,13120.99,0.0064
06.01.2020 00:52:00.000 GMT+0100,06.01.2020 00:52:00,06.01.2020,0:52:00,13121.97,13121.99,13120.96,13121.99,0.0041
06.01.2020 00:53:00.000 GMT+0100,06.01.2020 00:53:00,06.01.2020,0:53:00,13123,13123,13121.95,13122.96,0.0039
06.01.2020 00:54:00.000 GMT+0100,06.01.2020 00:54:00,06.01.2020,0:54:00,13122.49,13122.96,13120.98,13120.98,0.0038
06.01.2020 00:55:00.000 GMT+0100,06.01.2020 00:55:00,06.01.2020,0:55:00,13121.96,13121.99,13118.97,13120,0.0142
06.01.2020 00:56:00.000 GMT+0100,06.01.2020 00:56:00,06.01.2020,0:56:00,13120.95,13121.99,13119.96,13120.97,0.0066
06.01.2020 00:57:00.000 GMT+0100,06.01.2020 00:57:00,06.01.2020,0:57:00,13121.97,13123.95,13120.97,13122.98,0.0092
06.01.2020 00:58:00.000 GMT+0100,06.01.2020 00:58:00,06.01.2020,0:58:00,13123.99,13125.2,13122.96,13125.2,0.0093
06.01.2020 00:59:00.000 GMT+0100,06.01.2020 00:59:00,06.01.2020,0:59:00,13126.05,13126.1,13123.99,13125.1,0.0098
06.01.2020 01:00:00.000 GMT+0100,06.01.2020 01:00:00,06.01.2020,1:00:00,13125.1,13127.09,13121.97,13122.97,0.0443
06.01.2020 01:01:00.000 GMT+0100,06.01.2020 01:01:00,06.01.2020,1:01:00,13121.95,13125.07,13120.95,13122.99,0.0318
06.01.2020 01:02:00.000 GMT+0100,06.01.2020 01:02:00,06.01.2020,1:02:00,13122.99,13127.2,13121.97,13123.1,0.0206
06.01.2020 01:03:00.000 GMT+0100,06.01.2020 01:03:00,06.01.2020,1:03:00,13123.1,13125.05,13121.95,13123.97,0.0092
06.01.2020 01:04:00.000 GMT+0100,06.01.2020 01:04:00,06.01.2020,1:04:00,13125.06,13127.08,13121.96,13127.08,0.02
06.01.2020 01:05:00.000 GMT+0100,06.01.2020 01:05:00,06.01.2020,1:05:00,13127.08,13127.08,13123.95,13126.05,0.0115
06.01.2020 01:06:00.000 GMT+0100,06.01.2020 01:06:00,06.01.2020,1:06:00,13127.08,13129.07,13125.07,13126.1,0.0238
06.01.2020 01:07:00.000 GMT+0100,06.01.2020 01:07:00,06.01.2020,1:07:00,13125.07,13126.07,13122.97,13125.2,0.0167
06.01.2020 01:08:00.000 GMT+0100,06.01.2020 01:08:00,06.01.2020,1:08:00,13123.99,13127.07,13123.99,13124.47,0.0129
06.01.2020 01:09:00.000 GMT+0100,06.01.2020 01:09:00,06.01.2020,1:09:00,13124.47,13125.1,13123.1,13123.97,0.009
06.01.2020 01:10:00.000 GMT+0100,06.01.2020 01:10:00,06.01.2020,1:10:00,13125.05,13126.2,13123.96,13126.2,0.0098
06.01.2020 01:11:00.000 GMT+0100,06.01.2020 01:11:00,06.01.2020,1:11:00,13125.07,13126.08,13122.95,13123.95,0.0094
06.01.2020 01:12:00.000 GMT+0100,06.01.2020 01:12:00,06.01.2020,1:12:00,13123.1,13124,13122.97,13123.96,0.003
06.01.2020 01:13:00.000 GMT+0100,06.01.2020 01:13:00,06.01.2020,1:13:00,13123.96,13126.2,13122.98,13124,0.0225
06.01.2020 01:14:00.000 GMT+0100,06.01.2020 01:14:00,06.01.2020,1:14:00,13122.96,13123.99,13119.97,13121.97,0.0247
06.01.2020 01:15:00.000 GMT+0100,06.01.2020 01:15:00,06.01.2020,1:15:00,13122,13122,13108.7,13114.18,0.0499
06.01.2020 01:16:00.000 GMT+0100,06.01.2020 01:16:00,06.01.2020,1:16:00,13113.89,13118.88,13113.89,13117.18,0.0359
06.01.2020 01:17:00.000 GMT+0100,06.01.2020 01:17:00,06.01.2020,1:17:00,13117.39,13119.38,13116.68,13116.85,0.0365
06.01.2020 01:18:00.000 GMT+0100,06.01.2020 01:18:00,06.01.2020,1:18:00,13117.19,13120.36,13116.86,13117.37,0.0305
06.01.2020 01:19:00.000 GMT+0100,06.01.2020 01:19:00,06.01.2020,1:19:00,13117.37,13120.66,13116.7,13117.67,0.0289
06.01.2020 01:20:00.000 GMT+0100,06.01.2020 01:20:00,06.01.2020,1:20:00,13118,13119.19,13115.37,13119.19,0.0162
06.01.2020 01:21:00.000 GMT+0100,06.01.2020 01:21:00,06.01.2020,1:21:00,13119.38,13119.38,13115.15,13115.16,0.03
06.01.2020 01:22:00.000 GMT+0100,06.01.2020 01:22:00,06.01.2020,1:22:00,13115.35,13118.5,13115.35,13117.17,0.0185
06.01.2020 01:23:00.000 GMT+0100,06.01.2020 01:23:00,06.01.2020,1:23:00,13116.65,13116.9,13113.4,13113.4,0.0206
06.01.2020 01:24:00.000 GMT+0100,06.01.2020 01:24:00,06.01.2020,1:24:00,13112.8,13114.16,13111.68,13111.7,0.0274
06.01.2020 01:25:00.000 GMT+0100,06.01.2020 01:25:00,06.01.2020,1:25:00,13111.18,13111.5,13108.66,13111.5,0.0348
06.01.2020 01:26:00.000 GMT+0100,06.01.2020 01:26:00,06.01.2020,1:26:00,13111.7,13114.86,13111.7,13114.18,0.0082
06.01.2020 01:27:00.000 GMT+0100,06.01.2020 01:27:00,06.01.2020,1:27:00,13113.35,13114.65,13112.88,13113.69,0.0108
06.01.2020 01:28:00.000 GMT+0100,06.01.2020 01:28:00,06.01.2020,1:28:00,13114.2,13116.8,13114.2,13116,0.0139
06.01.2020 01:29:00.000 GMT+0100,06.01.2020 01:29:00,06.01.2020,1:29:00,13116.16,13116.9,13115.85,13116.65,0.0085
06.01.2020 01:30:00.000 GMT+0100,06.01.2020 01:30:00,06.01.2020,1:30:00,13116.35,13116.35,13112.85,13113.38,0.0163
06.01.2020 01:31:00.000 GMT+0100,06.01.2020 01:31:00,06.01.2020,1:31:00,13113.3,13116.38,13111.67,13116.38,0.0179
06.01.2020 01:32:00.000 GMT+0100,06.01.2020 01:32:00,06.01.2020,1:32:00,13116.7,13120.67,13116.7,13120.67,0.0228
06.01.2020 01:33:00.000 GMT+0100,06.01.2020 01:33:00,06.01.2020,1:33:00,13120.67,13124.2,13120.38,13123.4,0.013
06.01.2020 01:34:00.000 GMT+0100,06.01.2020 01:34:00,06.01.2020,1:34:00,13122.37,13122.69,13119.66,13120.19,0.0064
06.01.2020 01:35:00.000 GMT+0100,06.01.2020 01:35:00,06.01.2020,1:35:00,13120.4,13122.66,13116.69,13116.9,0.0243
06.01.2020 01:36:00.000 GMT+0100,06.01.2020 01:36:00,06.01.2020,1:36:00,13116.36,13119.7,13115.66,13115.66,0.0334
06.01.2020 01:37:00.000 GMT+0100,06.01.2020 01:37:00,06.01.2020,1:37:00,13115.35,13115.35,13111.35,13112.39,0.0384
06.01.2020 01:38:00.000 GMT+0100,06.01.2020 01:38:00,06.01.2020,1:38:00,13112.89,13113.39,13111.8,13112.8,0.0242
06.01.2020 01:39:00.000 GMT+0100,06.01.2020 01:39:00,06.01.2020,1:39:00,13112.17,13112.17,13107.36,13108.5,0.0438
06.01.2020 01:40:00.000 GMT+0100,06.01.2020 01:40:00,06.01.2020,1:40:00,13107.86,13108.39,13105.88,13106.15,0.0373
06.01.2020 01:41:00.000 GMT+0100,06.01.2020 01:41:00,06.01.2020,1:41:00,13106.15,13106.19,13098.15,13098.39,0.0421
06.01.2020 01:42:00.000 GMT+0100,06.01.2020 01:42:00,06.01.2020,1:42:00,13098.65,13104.37,13098.65,13104.37,0.0193
06.01.2020 01:43:00.000 GMT+0100,06.01.2020 01:43:00,06.01.2020,1:43:00,13105.35,13111.36,13105.35,13111.36,0.0358
06.01.2020 01:44:00.000 GMT+0100,06.01.2020 01:44:00,06.01.2020,1:44:00,13111.69,13112.38,13110.67,13111.8,0.0245
06.01.2020 01:45:00.000 GMT+0100,06.01.2020 01:45:00,06.01.2020,1:45:00,13111.86,13113.86,13111.38,13112.5,0.0214
06.01.2020 01:46:00.000 GMT+0100,06.01.2020 01:46:00,06.01.2020,1:46:00,13112.16,13113.38,13110.68,13111.38,0.0203
06.01.2020 01:47:00.000 GMT+0100,06.01.2020 01:47:00,06.01.2020,1:47:00,13111.66,13113.36,13110.89,13113.36,0.0166
06.01.2020 01:48:00.000 GMT+0100,06.01.2020 01:48:00,06.01.2020,1:48:00,13112.65,13114.5,13112.65,13114.4,0.0119
06.01.2020 01:49:00.000 GMT+0100,06.01.2020 01:49:00,06.01.2020,1:49:00,13114.88,13115.9,13114.88,13115.35,0.0099
06.01.2020 01:50:00.000 GMT+0100,06.01.2020 01:50:00,06.01.2020,1:50:00,13115.3,13115.5,13111.39,13111.67,0.0222
06.01.2020 01:51:00.000 GMT+0100,06.01.2020 01:51:00,06.01.2020,1:51:00,13111.9,13114.17,13111.9,13113.3,0.0115
06.01.2020 01:52:00.000 GMT+0100,06.01.2020 01:52:00,06.01.2020,1:52:00,13113.39,13114.4,13112.65,13114.4,0.0116
06.01.2020 01:53:00.000 GMT+0100,06.01.2020 01:53:00,06.01.2020,1:53:00,13114.18,13115.39,13113.18,13115.39,0.0146
06.01.2020 01:54:00.000 GMT+0100,06.01.2020 01:54:00,06.01.2020,1:54:00,13114.5,13114.9,13110.85,13110.85,0.0243
06.01.2020 01:55:00.000 GMT+0100,06.01.2020 01:55:00,06.01.2020,1:55:00,13110.66,13110.66,13106.39,13107.37,0.0253
06.01.2020 01:56:00.000 GMT+0100,06.01.2020 01:56:00,06.01.2020,1:56:00,13107.68,13110.4,13107.35,13110.4,0.0177
06.01.2020 01:57:00.000 GMT+0100,06.01.2020 01:57:00,06.01.2020,1:57:00,13110.65,13111.88,13110.65,13110.65,0.0122
06.01.2020 01:58:00.000 GMT+0100,06.01.2020 01:58:00,06.01.2020,1:58:00,13110.4,13111.7,13109.65,13111.7,0.0151
06.01.2020 01:59:00.000 GMT+0100,06.01.2020 01:59:00,06.01.2020,1:59:00,13111.35,13111.35,13108.37,13109.88,0.0109
06.01.2020 02:00:00.000 GMT+0100,06.01.2020 02:00:00,06.01.2020,2:00:00,13109.88,13112.89,13109.39,13112,0.0383
06.01.2020 02:01:00.000 GMT+0100,06.01.2020 02:01:00,06.01.2020,2:01:00,13111,13111,13106.9,13108,0.0226
06.01.2020 02:02:00.000 GMT+0100,06.01.2020 02:02:00,06.01.2020,2:02:00,13108,13108,13102.18,13106.89,0.0433
06.01.2020 02:03:00.000 GMT+0100,06.01.2020 02:03:00,06.01.2020,2:03:00,13106.36,13108.5,13105.38,13105.38,0.0233
06.01.2020 02:04:00.000 GMT+0100,06.01.2020 02:04:00,06.01.2020,2:04:00,13105.3,13108.36,13105.3,13106.89,0.0139
06.01.2020 02:05:00.000 GMT+0100,06.01.2020 02:05:00,06.01.2020,2:05:00,13107.18,13107.69,13105.88,13107.4,0.0154
06.01.2020 02:06:00.000 GMT+0100,06.01.2020 02:06:00,06.01.2020,2:06:00,13107,13111.2,13106.86,13111.15,0.0295
06.01.2020 02:07:00.000 GMT+0100,06.01.2020 02:07:00,06.01.2020,2:07:00,13111.5,13112.65,13108.69,13108.85,0.0193
06.01.2020 02:08:00.000 GMT+0100,06.01.2020 02:08:00,06.01.2020,2:08:00,13109.16,13109.68,13107.9,13108.68,0.0184
06.01.2020 02:09:00.000 GMT+0100,06.01.2020 02:09:00,06.01.2020,2:09:00,13108.37,13108.67,13105.86,13106.4,0.0207
06.01.2020 02:10:00.000 GMT+0100,06.01.2020 02:10:00,06.01.2020,2:10:00,13105.89,13106.17,13103.89,13104.36,0.0281
06.01.2020 02:11:00.000 GMT+0100,06.01.2020 02:11:00,06.01.2020,2:11:00,13104.65,13109.68,13104.65,13109.18,0.0299
06.01.2020 02:12:00.000 GMT+0100,06.01.2020 02:12:00,06.01.2020,2:12:00,13109,13109,13105.86,13105.86,0.0187
06.01.2020 02:13:00.000 GMT+0100,06.01.2020 02:13:00,06.01.2020,2:13:00,13107.5,13107.5,13104.86,13107.38,0.0201
06.01.2020 02:14:00.000 GMT+0100,06.01.2020 02:14:00,06.01.2020,2:14:00,13107.17,13107.8,13105.8,13107.8,0.0103
06.01.2020 02:15:00.000 GMT+0100,06.01.2020 02:15:00,06.01.2020,2:15:00,13107.5,13109.67,13102.86,13102.86,0.0339
06.01.2020 02:16:00.000 GMT+0100,06.01.2020 02:16:00,06.01.2020,2:16:00,13102.7,13105.3,13101.68,13103.4,0.0224
06.01.2020 02:17:00.000 GMT+0100,06.01.2020 02:17:00,06.01.2020,2:17:00,13102.69,13110,13102.37,13110,0.0364
06.01.2020 02:18:00.000 GMT+0100,06.01.2020 02:18:00,06.01.2020,2:18:00,13110.2,13111.69,13109.68,13109.89,0.0183
06.01.2020 02:19:00.000 GMT+0100,06.01.2020 02:19:00,06.01.2020,2:19:00,13110.19,13112.4,13109.37,13109.39,0.0194
06.01.2020 02:20:00.000 GMT+0100,06.01.2020 02:20:00,06.01.2020,2:20:00,13110.4,13110.4,13108.16,13109.36,0.0203
06.01.2020 02:21:00.000 GMT+0100,06.01.2020 02:21:00,06.01.2020,2:21:00,13109.8,13111.39,13109.3,13109.39,0.0161
06.01.2020 02:22:00.000 GMT+0100,06.01.2020 02:22:00,06.01.2020,2:22:00,13109.67,13109.7,13106.67,13107.38,0.0181
06.01.2020 02:23:00.000 GMT+0100,06.01.2020 02:23:00,06.01.2020,2:23:00,13107.19,13107.19,13104.67,13107.16,0.0198
06.01.2020 02:24:00.000 GMT+0100,06.01.2020 02:24:00,06.01.2020,2:24:00,13107.37,13107.39,13105.16,13105.9,0.0196
06.01.2020 02:25:00.000 GMT+0100,06.01.2020 02:25:00,06.01.2020,2:25:00,13105.69,13105.69,13104.38,13105.37,0.0118
06.01.2020 02:26:00.000 GMT+0100,06.01.2020 02:26:00,06.01.2020,2:26:00,13105.69,13106.37,13101.4,13101.4,0.0171
06.01.2020 02:27:00.000 GMT+0100,06.01.2020 02:27:00,06.01.2020,2:27:00,13101.4,13101.86,13098.85,13101.86,0.0241
06.01.2020 02:28:00.000 GMT+0100,06.01.2020 02:28:00,06.01.2020,2:28:00,13101.3,13101.35,13100.39,13100.39,0.013
06.01.2020 02:29:00.000 GMT+0100,06.01.2020 02:29:00,06.01.2020,2:29:00,13100.7,13107.37,13100.7,13103.86,0.0247
06.01.2020 02:30:00.000 GMT+0100,06.01.2020 02:30:00,06.01.2020,2:30:00,13104.3,13107.8,13100.87,13104.69,0.0476
06.01.2020 02:31:00.000 GMT+0100,06.01.2020 02:31:00,06.01.2020,2:31:00,13104.69,13107.68,13103.85,13107.36,0.0409
06.01.2020 02:32:00.000 GMT+0100,06.01.2020 02:32:00,06.01.2020,2:32:00,13106.5,13106.5,13102.89,13102.9,0.0303
06.01.2020 02:33:00.000 GMT+0100,06.01.2020 02:33:00,06.01.2020,2:33:00,13103.67,13104.38,13101.19,13102.15,0.022
06.01.2020 02:34:00.000 GMT+0100,06.01.2020 02:34:00,06.01.2020,2:34:00,13101.85,13104.4,13101.85,13102.85,0.0159
06.01.2020 02:35:00.000 GMT+0100,06.01.2020 02:35:00,06.01.2020,2:35:00,13102.5,13102.5,13099.89,13101.16,0.0297
06.01.2020 02:36:00.000 GMT+0100,06.01.2020 02:36:00,06.01.2020,2:36:00,13101.16,13106.87,13100.87,13104.89,0.0248
06.01.2020 02:37:00.000 GMT+0100,06.01.2020 02:37:00,06.01.2020,2:37:00,13104.37,13106.67,13102.85,13105.85,0.0349
06.01.2020 02:38:00.000 GMT+0100,06.01.2020 02:38:00,06.01.2020,2:38:00,13105.65,13107.5,13103.85,13105.39,0.0334
06.01.2020 02:39:00.000 GMT+0100,06.01.2020 02:39:00,06.01.2020,2:39:00,13105.15,13106.38,13102.9,13105.5,0.0301
06.01.2020 02:40:00.000 GMT+0100,06.01.2020 02:40:00,06.01.2020,2:40:00,13104.9,13105.19,13098.85,13100,0.0516
06.01.2020 02:41:00.000 GMT+0100,06.01.2020 02:41:00,06.01.2020,2:41:00,13100.3,13101.89,13099.88,13099.88,0.0237
06.01.2020 02:42:00.000 GMT+0100,06.01.2020 02:42:00,06.01.2020,2:42:00,13100.89,13100.9,13098.38,13100.4,0.0224
06.01.2020 02:43:00.000 GMT+0100,06.01.2020 02:43:00,06.01.2020,2:43:00,13100.68,13101.9,13096.36,13096.67,0.0301
06.01.2020 02:44:00.000 GMT+0100,06.01.2020 02:44:00,06.01.2020,2:44:00,13096.86,13097.15,13093.65,13095.68,0.0336
06.01.2020 02:45:00.000 GMT+0100,06.01.2020 02:45:00,06.01.2020,2:45:00,13095.9,13095.9,13092.36,13092.4,0.0388
06.01.2020 02:46:00.000 GMT+0100,06.01.2020 02:46:00,06.01.2020,2:46:00,13092.16,13094.85,13091.35,13094.85,0.0183
06.01.2020 02:47:00.000 GMT+0100,06.01.2020 02:47:00,06.01.2020,2:47:00,13095.17,13095.86,13092.35,13094.88,0.0313
06.01.2020 02:48:00.000 GMT+0100,06.01.2020 02:48:00,06.01.2020,2:48:00,13095.36,13097.3,13090.36,13091.3,0.0443
06.01.2020 02:49:00.000 GMT+0100,06.01.2020 02:49:00,06.01.2020,2:49:00,13091,13093.66,13090.65,13093.66,0.0247
06.01.2020 02:50:00.000 GMT+0100,06.01.2020 02:50:00,06.01.2020,2:50:00,13093.85,13095.39,13087.4,13088.36,0.0394
06.01.2020 02:51:00.000 GMT+0100,06.01.2020 02:51:00,06.01.2020,2:51:00,13088.19,13088.19,13082.3,13084.15,0.0355
06.01.2020 02:52:00.000 GMT+0100,06.01.2020 02:52:00,06.01.2020,2:52:00,13083.87,13083.87,13081.86,13082.39,0.0187
06.01.2020 02:53:00.000 GMT+0100,06.01.2020 02:53:00,06.01.2020,2:53:00,13082.67,13083.38,13077.65,13077.86,0.0351
06.01.2020 02:54:00.000 GMT+0100,06.01.2020 02:54:00,06.01.2020,2:54:00,13077.4,13080.86,13073.7,13074.39,0.0624
06.01.2020 02:55:00.000 GMT+0100,06.01.2020 02:55:00,06.01.2020,2:55:00,13073.89,13075.8,13072.85,13074.68,0.0399
06.01.2020 02:56:00.000 GMT+0100,06.01.2020 02:56:00,06.01.2020,2:56:00,13074.68,13074.68,13072.65,13073.4,0.0358
06.01.2020 02:57:00.000 GMT+0100,06.01.2020 02:57:00,06.01.2020,2:57:00,13072.86,13072.86,13069.86,13071.38,0.0437
06.01.2020 02:58:00.000 GMT+0100,06.01.2020 02:58:00,06.01.2020,2:58:00,13071.89,13073.3,13070.37,13071.66,0.0263
06.01.2020 02:59:00.000 GMT+0100,06.01.2020 02:59:00,06.01.2020,2:59:00,13071.66,13072.39,13070.19,13071.86,0.0231
06.01.2020 03:00:00.000 GMT+0100,06.01.2020 03:00:00,06.01.2020,3:00:00,13072.38,13072.39,13069.85,13070.88,0.0215
06.01.2020 03:01:00.000 GMT+0100,06.01.2020 03:01:00,06.01.2020,3:01:00,13070.65,13071.9,13070.36,13071.3,0.0205
06.01.2020 03:02:00.000 GMT+0100,06.01.2020 03:02:00,06.01.2020,3:02:00,13071.36,13075.36,13071.36,13075.36,0.0381
06.01.2020 03:03:00.000 GMT+0100,06.01.2020 03:03:00,06.01.2020,3:03:00,13074.9,13082.35,13074.18,13082.35,0.0355
06.01.2020 03:04:00.000 GMT+0100,06.01.2020 03:04:00,06.01.2020,3:04:00,13082.66,13086.7,13082.66,13086.7,0.024
06.01.2020 03:05:00.000 GMT+0100,06.01.2020 03:05:00,06.01.2020,3:05:00,13086.39,13089.37,13085.68,13085.86,0.0311
06.01.2020 03:06:00.000 GMT+0100,06.01.2020 03:06:00,06.01.2020,3:06:00,13086.36,13088.65,13084.89,13088.36,0.0183
06.01.2020 03:07:00.000 GMT+0100,06.01.2020 03:07:00,06.01.2020,3:07:00,13088.8,13092.66,13088.4,13091.35,0.0233
06.01.2020 03:08:00.000 GMT+0100,06.01.2020 03:08:00,06.01.2020,3:08:00,13091.68,13091.68,13090.87,13091.18,0.0065
06.01.2020 03:09:00.000 GMT+0100,06.01.2020 03:09:00,06.01.2020,3:09:00,13091.37,13096.89,13091.37,13096.89,0.0105
06.01.2020 03:10:00.000 GMT+0100,06.01.2020 03:10:00,06.01.2020,3:10:00,13096.89,13097.15,13095.19,13095.68,0.0252
06.01.2020 03:11:00.000 GMT+0100,06.01.2020 03:11:00,06.01.2020,3:11:00,13096.39,13098.4,13095.69,13097,0.026
06.01.2020 03:12:00.000 GMT+0100,06.01.2020 03:12:00,06.01.2020,3:12:00,13096.69,13096.85,13095.68,13096.4,0.0106
06.01.2020 03:13:00.000 GMT+0100,06.01.2020 03:13:00,06.01.2020,3:13:00,13096.88,13098.17,13096.35,13096.35,0.0112
06.01.2020 03:14:00.000 GMT+0100,06.01.2020 03:14:00,06.01.2020,3:14:00,13097,13098.8,13097,13098,0.0165
06.01.2020 03:15:00.000 GMT+0100,06.01.2020 03:15:00,06.01.2020,3:15:00,13098.17,13099.67,13097.87,13097.87,0.0118
06.01.2020 03:16:00.000 GMT+0100,06.01.2020 03:16:00,06.01.2020,3:16:00,13097.87,13098,13096.88,13098,0.0092
06.01.2020 03:17:00.000 GMT+0100,06.01.2020 03:17:00,06.01.2020,3:17:00,13097.5,13097.5,13095.18,13095.19,0.0115
06.01.2020 03:18:00.000 GMT+0100,06.01.2020 03:18:00,06.01.2020,3:18:00,13094.68,13096.35,13093.9,13093.9,0.0246
06.01.2020 03:19:00.000 GMT+0100,06.01.2020 03:19:00,06.01.2020,3:19:00,13094.88,13094.9,13093.36,13094.9,0.0157
06.01.2020 03:20:00.000 GMT+0100,06.01.2020 03:20:00,06.01.2020,3:20:00,13094.18,13094.18,13088.2,13088.2,0.0214
06.01.2020 03:21:00.000 GMT+0100,06.01.2020 03:21:00,06.01.2020,3:21:00,13088,13088.5,13084.4,13085.15,0.0252
06.01.2020 03:22:00.000 GMT+0100,06.01.2020 03:22:00,06.01.2020,3:22:00,13085.5,13087,13085.5,13085.88,0.0131
06.01.2020 03:23:00.000 GMT+0100,06.01.2020 03:23:00,06.01.2020,3:23:00,13085.3,13086.5,13082.87,13083.35,0.0156
06.01.2020 03:24:00.000 GMT+0100,06.01.2020 03:24:00,06.01.2020,3:24:00,13083.16,13084.4,13082.85,13084.4,0.0131
06.01.2020 03:25:00.000 GMT+0100,06.01.2020 03:25:00,06.01.2020,3:25:00,13084.9,13088.18,13084.86,13086.65,0.021
06.01.2020 03:26:00.000 GMT+0100,06.01.2020 03:26:00,06.01.2020,3:26:00,13086.36,13087.68,13085.2,13085.5,0.0139
06.01.2020 03:27:00.000 GMT+0100,06.01.2020 03:27:00,06.01.2020,3:27:00,13085.7,13087.9,13085.7,13086.35,0.0146
06.01.2020 03:28:00.000 GMT+0100,06.01.2020 03:28:00,06.01.2020,3:28:00,13086.8,13088.9,13086.8,13088.39,0.0082
06.01.2020 03:29:00.000 GMT+0100,06.01.2020 03:29:00,06.01.2020,3:29:00,13088.39,13089.19,13088.15,13089,0.0145
06.01.2020 03:30:00.000 GMT+0100,06.01.2020 03:30:00,06.01.2020,3:30:00,13089,13089,13085.18,13086.17,0.0293
06.01.2020 03:31:00.000 GMT+0100,06.01.2020 03:31:00,06.01.2020,3:31:00,13086.35,13086.86,13083.39,13084,0.0162
06.01.2020 03:32:00.000 GMT+0100,06.01.2020 03:32:00,06.01.2020,3:32:00,13083.35,13087.19,13083.35,13086.35,0.0275
